,season,SPECID1,SPECID2,L1_norm,valid,Household
7231,2014-2015,MH8090,MH8396,4.995682293,FALSE,FALSE
7232,2014-2015,HS1445,MH8396,5.875165125,FALSE,FALSE
7233,2014-2015,HS1387,MH8396,12,FALSE,FALSE
7234,2014-2015,HS1367,MH8396,72.33343818,FALSE,FALSE
7235,2014-2015,HS1390,MH8396,77.27353734,FALSE,FALSE
7236,2014-2015,HS1391,MH8396,76,FALSE,FALSE
7237,2014-2015,HS1563,HS1573,92.83904107,FALSE,FALSE
7238,2014-2015,HS1562,HS1573,92.46039005,FALSE,FALSE
7239,2014-2015,HS1564,HS1573,92.55950576,FALSE,FALSE
7240,2014-2015,HS1394,HS1573,92.46039005,FALSE,FALSE
7241,2014-2015,MH7843,HS1573,92.51467395,FALSE,FALSE
7242,2014-2015,MH8692,HS1573,80.15986483,FALSE,FALSE
7243,2014-2015,MH8155,HS1573,88.46551547,FALSE,FALSE
7244,2014-2015,HS1376,HS1573,92.60041807,FALSE,FALSE
7245,2014-2015,HS1484,HS1573,92.46039005,FALSE,FALSE
7246,2014-2015,MH8156,HS1573,385.2346205,FALSE,FALSE
7247,2014-2015,HS1567,HS1573,88.46039005,FALSE,FALSE
7248,2014-2015,MH8700,HS1573,88.50988314,FALSE,FALSE
7249,2014-2015,MH7505,HS1573,83.11561347,FALSE,FALSE
7250,2014-2015,HS1255,HS1573,79.75106237,FALSE,FALSE
7251,2014-2015,MH7796,HS1573,104.6841231,FALSE,FALSE
7252,2014-2015,MH8165,HS1573,96.83929923,FALSE,FALSE
7253,2014-2015,MH7492,HS1573,76.28591245,FALSE,FALSE
7254,2014-2015,HS1340,HS1573,74.6315681,FALSE,FALSE
7255,2014-2015,HS1413,HS1573,88.65830288,FALSE,FALSE
7256,2014-2015,HS1448,HS1573,92.46039005,FALSE,FALSE
7257,2014-2015,HS1393,HS1573,86.46039005,FALSE,FALSE
7258,2014-2015,MH8586,HS1573,92.12485583,FALSE,FALSE
7259,2014-2015,MH7890,HS1573,79.79922237,FALSE,FALSE
7260,2014-2015,HS1345,HS1573,78.56675628,FALSE,FALSE
7261,2014-2015,HS1369,HS1573,94.72510657,FALSE,FALSE
7262,2014-2015,HS1336,HS1573,88.66772848,FALSE,FALSE
7263,2014-2015,MH7612,HS1573,88.56144059,FALSE,FALSE
7264,2014-2015,HS1377,HS1573,92.46039005,FALSE,FALSE
7265,2014-2015,MH8589,HS1573,98.72319915,FALSE,FALSE
7266,2014-2015,MH7845,HS1573,54.43825888,FALSE,FALSE
7267,2014-2015,MH7891,HS1573,80.67522821,FALSE,FALSE
7268,2014-2015,MH8126,HS1573,81.73266601,FALSE,FALSE
7269,2014-2015,MH7409,HS1573,78.46039005,FALSE,FALSE
7270,2014-2015,MH7893,HS1573,88.59269539,FALSE,FALSE
7271,2014-2015,MH8592,HS1573,89.62325843,FALSE,FALSE
7272,2014-2015,HS1530,HS1573,94.19956198,FALSE,FALSE
7273,2014-2015,HS1388,HS1573,90.5033059,FALSE,FALSE
7274,2014-2015,HS1342,HS1573,92.58237339,FALSE,FALSE
7275,2014-2015,HS1543,HS1573,92.82497626,FALSE,FALSE
7276,2014-2015,HS1544,HS1573,90.74892366,FALSE,FALSE
7277,2014-2015,MH8439,HS1573,90.50898888,FALSE,FALSE
7278,2014-2015,MH7455,HS1573,80.53170588,FALSE,FALSE
7279,2014-2015,HS1408,HS1573,81.8887514,FALSE,FALSE
7280,2014-2015,MH7885,HS1573,80.46039005,FALSE,FALSE
7281,2014-2015,HS1409,HS1573,80.59722801,FALSE,FALSE
7282,2014-2015,MH7440,HS1573,85.51332369,FALSE,FALSE
7283,2014-2015,MH7390,HS1573,84.72403014,FALSE,FALSE
7284,2014-2015,HS1256,HS1573,82.6848144,FALSE,FALSE
7285,2014-2015,MH8386,HS1573,94.70028135,FALSE,FALSE
7286,2014-2015,HS1507,HS1573,94.78513242,FALSE,FALSE
7287,2014-2015,HS1328,HS1573,88.46039005,FALSE,FALSE
7288,2014-2015,HS1327,HS1573,86.54038511,FALSE,FALSE
7289,2014-2015,HS1313,HS1573,86.92239581,FALSE,FALSE
7290,2014-2015,HS1250,HS1573,82.37878321,FALSE,FALSE
7291,2014-2015,HS1294,HS1573,82.92348628,FALSE,FALSE
7292,2014-2015,HS1253,HS1573,82.46039005,FALSE,FALSE
7293,2014-2015,HS1532,HS1573,88.46039005,FALSE,FALSE
7294,2014-2015,HS1455,HS1573,94.48369833,FALSE,FALSE
7295,2014-2015,HS1385,HS1573,292.46039,FALSE,FALSE
7296,2014-2015,HS1357,HS1573,90.46039005,FALSE,FALSE
7297,2014-2015,HS1525,HS1573,78.46039005,FALSE,FALSE
7298,2014-2015,HS1349,HS1573,290.9374126,FALSE,FALSE
7299,2014-2015,HS1465,HS1573,82.46039005,FALSE,FALSE
7300,2014-2015,HS1463,HS1573,82.46039005,FALSE,FALSE
7301,2014-2015,MH8041,HS1573,82.50467767,FALSE,FALSE
7302,2014-2015,HS1460,HS1573,88.46039005,FALSE,FALSE
7303,2014-2015,HS1427,HS1573,88.68376255,FALSE,FALSE
7304,2014-2015,HS1375,HS1573,81.24991852,FALSE,FALSE
7305,2014-2015,HS1341,HS1573,80.91974968,FALSE,FALSE
7306,2014-2015,HS1517,HS1573,90.59793175,FALSE,FALSE
7307,2014-2015,HS1537,HS1573,78.46039005,FALSE,FALSE
7308,2014-2015,HS1509,HS1573,80.46039005,FALSE,FALSE
7309,2014-2015,MH8183,HS1573,86.26104355,FALSE,FALSE
7310,2014-2015,MH7800,HS1573,83.32092289,FALSE,FALSE
7311,2014-2015,MH8714,HS1573,94.46039005,FALSE,FALSE
7312,2014-2015,MH8129,HS1573,97.8860852,FALSE,FALSE
7313,2014-2015,HS1392,HS1573,86.46039005,FALSE,FALSE
7314,2014-2015,HS1402,HS1573,78.46039005,FALSE,FALSE
7315,2014-2015,HS1401,HS1573,78.52909219,FALSE,FALSE
7316,2014-2015,HS1351,HS1573,78.51283386,FALSE,FALSE
7317,2014-2015,HS1487,HS1573,86.50777724,FALSE,FALSE
7318,2014-2015,MH8088,HS1573,85.4570657,FALSE,FALSE
7319,2014-2015,MH8089,HS1573,83.99867948,FALSE,FALSE
7320,2014-2015,HS1421,HS1573,78.87763638,FALSE,FALSE
7321,2014-2015,HS1473,HS1573,85.47273638,FALSE,FALSE
7322,2014-2015,HS1474,HS1573,80.75755451,FALSE,FALSE
7323,2014-2015,HS1518,HS1573,105.1146359,FALSE,FALSE
7324,2014-2015,HS1519,HS1573,104.5096265,FALSE,FALSE
7325,2014-2015,HS1520,HS1573,104.640486,FALSE,FALSE
7326,2014-2015,HS1505,HS1573,91.14181919,FALSE,FALSE
7327,2014-2015,MH8392,HS1573,90.46039005,FALSE,FALSE
7328,2014-2015,HS1457,HS1573,90.74582707,FALSE,FALSE
7329,2014-2015,MH8354,HS1573,86.68523285,FALSE,FALSE
7330,2014-2015,HS1510,HS1573,89.63558817,FALSE,FALSE
7331,2014-2015,HS1364,HS1573,76.54184763,FALSE,FALSE
7332,2014-2015,HS1405,HS1573,92.46039005,FALSE,FALSE
7333,2014-2015,HS1425,HS1573,84.59132554,FALSE,FALSE
7334,2014-2015,HS1536,HS1573,92.62636601,FALSE,FALSE
7335,2014-2015,HS1535,HS1573,90.95117637,FALSE,FALSE
7336,2014-2015,MH8393,HS1573,292.3673293,FALSE,FALSE
7337,2014-2015,MH8309,HS1573,90.46039005,FALSE,FALSE
7338,2014-2015,HS1450,HS1573,88.41600142,FALSE,FALSE
7339,2014-2015,MH8137,HS1573,91.26321055,FALSE,FALSE
7340,2014-2015,MH8447,HS1573,99.03287477,FALSE,FALSE
7341,2014-2015,MH8052,HS1573,88.57943066,FALSE,FALSE
7342,2014-2015,MH8396,HS1573,86.46039005,FALSE,FALSE
7343,2014-2015,MH8090,HS1573,87.45607234,FALSE,FALSE
7344,2014-2015,HS1445,HS1573,88.33555517,FALSE,FALSE
7345,2014-2015,HS1387,HS1573,86.46039005,FALSE,FALSE
7346,2014-2015,HS1367,HS1573,82.79382823,FALSE,FALSE
7347,2014-2015,HS1390,HS1573,83.73392739,FALSE,FALSE
7348,2014-2015,HS1391,HS1573,82.46039005,FALSE,FALSE
7349,2014-2015,HS1394,MH8090,86.99568229,FALSE,FALSE
7350,2014-2015,MH7843,MH8090,87.04996619,FALSE,FALSE
7351,2014-2015,HS1376,MH8090,83.13571032,FALSE,FALSE
7352,2014-2015,MH7505,MH8090,73.65090572,FALSE,FALSE
7353,2014-2015,HS1255,MH8090,70.28635462,FALSE,FALSE
7354,2014-2015,MH7796,MH8090,31.21941539,FALSE,FALSE
7355,2014-2015,MH7492,MH8090,74.8212047,FALSE,FALSE
7356,2014-2015,HS1340,MH8090,77.16686035,FALSE,FALSE
7357,2014-2015,HS1413,MH8090,7.193595127,FALSE,FALSE
7358,2014-2015,HS1448,MH8090,82.99568229,FALSE,FALSE
7359,2014-2015,HS1393,MH8090,12.99568229,FALSE,FALSE
7360,2014-2015,MH7890,MH8090,70.33451462,FALSE,FALSE
7361,2014-2015,HS1345,MH8090,69.10204852,FALSE,FALSE
7362,2014-2015,HS1369,MH8090,21.26039882,FALSE,FALSE
7363,2014-2015,HS1336,MH8090,15.20302073,FALSE,FALSE
7364,2014-2015,MH7612,MH8090,15.09673284,FALSE,FALSE
7365,2014-2015,HS1377,MH8090,86.99568229,FALSE,FALSE
7366,2014-2015,MH7845,MH8090,84.97355113,FALSE,FALSE
7367,2014-2015,MH7891,MH8090,71.21052046,FALSE,FALSE
7368,2014-2015,MH8126,MH8090,72.26795826,FALSE,FALSE
7369,2014-2015,MH7409,MH8090,68.99568229,FALSE,FALSE
7370,2014-2015,MH7893,MH8090,79.12798764,FALSE,FALSE
7371,2014-2015,HS1388,MH8090,85.03859815,FALSE,FALSE
7372,2014-2015,HS1342,MH8090,87.11766564,FALSE,FALSE
7373,2014-2015,MH7455,MH8090,71.06699813,FALSE,FALSE
7374,2014-2015,HS1408,MH8090,72.42404364,FALSE,FALSE
7375,2014-2015,MH7885,MH8090,70.99568229,FALSE,FALSE
7376,2014-2015,HS1409,MH8090,71.13252026,FALSE,FALSE
7377,2014-2015,MH7440,MH8090,76.04861594,FALSE,FALSE
7378,2014-2015,MH7390,MH8090,75.25932239,FALSE,FALSE
7379,2014-2015,HS1256,MH8090,73.22010665,FALSE,FALSE
7380,2014-2015,HS1328,MH8090,14.99568229,FALSE,FALSE
7381,2014-2015,HS1327,MH8090,13.07567736,FALSE,FALSE
7382,2014-2015,HS1313,MH8090,13.45768806,FALSE,FALSE
7383,2014-2015,HS1250,MH8090,72.91407546,FALSE,FALSE
7384,2014-2015,HS1294,MH8090,73.45877853,FALSE,FALSE
7385,2014-2015,HS1253,MH8090,72.99568229,FALSE,FALSE
7386,2014-2015,HS1385,MH8090,286.9956823,FALSE,FALSE
7387,2014-2015,HS1357,MH8090,84.99568229,FALSE,FALSE
7388,2014-2015,HS1349,MH8090,285.4727048,FALSE,FALSE
7389,2014-2015,MH8041,MH8090,65.03996992,FALSE,FALSE
7390,2014-2015,HS1427,MH8090,83.2190548,FALSE,FALSE
7391,2014-2015,HS1375,MH8090,79.78521077,FALSE,FALSE
7392,2014-2015,HS1341,MH8090,79.45504193,FALSE,FALSE
7393,2014-2015,MH7800,MH8090,77.85621514,FALSE,FALSE
7394,2014-2015,HS1392,MH8090,12.99568229,FALSE,FALSE
7395,2014-2015,HS1402,MH8090,72.99568229,FALSE,FALSE
7396,2014-2015,HS1401,MH8090,73.06438443,FALSE,FALSE
7397,2014-2015,HS1351,MH8090,73.04812611,FALSE,FALSE
7398,2014-2015,MH8088,MH8090,71.99235795,FALSE,FALSE
7399,2014-2015,MH8089,MH8090,70.53397173,FALSE,FALSE
7400,2014-2015,HS1421,MH8090,69.41292863,FALSE,FALSE
7401,2014-2015,HS1364,MH8090,71.07713988,FALSE,FALSE
7402,2014-2015,HS1405,MH8090,86.99568229,FALSE,FALSE
7403,2014-2015,HS1425,MH8090,79.12661779,FALSE,FALSE
7404,2014-2015,HS1387,MH8090,12.99568229,FALSE,FALSE
7405,2014-2015,HS1367,MH8090,73.32912048,FALSE,FALSE
7406,2014-2015,HS1390,MH8090,78.26921963,FALSE,FALSE
7407,2014-2015,HS1391,MH8090,76.99568229,FALSE,FALSE
7408,2014-2015,HS1394,HS1445,87.87516513,FALSE,FALSE
7409,2014-2015,MH7843,HS1445,87.92944903,FALSE,FALSE
7410,2014-2015,HS1376,HS1445,84.01519315,FALSE,FALSE
7411,2014-2015,MH8156,HS1445,388.6493956,FALSE,FALSE
7412,2014-2015,MH7505,HS1445,74.53038855,FALSE,FALSE
7413,2014-2015,HS1255,HS1445,71.16583745,FALSE,FALSE
7414,2014-2015,MH7796,HS1445,32.09889823,FALSE,FALSE
7415,2014-2015,MH8165,HS1445,16.25407431,FALSE,FALSE
7416,2014-2015,MH7492,HS1445,75.70068753,FALSE,FALSE
7417,2014-2015,HS1340,HS1445,78.04634318,FALSE,FALSE
7418,2014-2015,HS1413,HS1445,8.073077959,FALSE,FALSE
7419,2014-2015,HS1448,HS1445,83.87516513,FALSE,FALSE
7420,2014-2015,HS1393,HS1445,13.87516513,FALSE,FALSE
7421,2014-2015,MH7890,HS1445,71.21399745,FALSE,FALSE
7422,2014-2015,HS1345,HS1445,69.98153136,FALSE,FALSE
7423,2014-2015,HS1369,HS1445,22.13988165,FALSE,FALSE
7424,2014-2015,HS1336,HS1445,16.08250356,FALSE,FALSE
7425,2014-2015,MH7612,HS1445,15.97621567,FALSE,FALSE
7426,2014-2015,HS1377,HS1445,87.87516513,FALSE,FALSE
7427,2014-2015,MH7845,HS1445,85.85303396,FALSE,FALSE
7428,2014-2015,MH7891,HS1445,72.09000329,FALSE,FALSE
7429,2014-2015,MH8126,HS1445,73.14744109,FALSE,FALSE
7430,2014-2015,MH7409,HS1445,69.87516513,FALSE,FALSE
7431,2014-2015,MH7893,HS1445,80.00747047,FALSE,FALSE
7432,2014-2015,HS1388,HS1445,85.91808098,FALSE,FALSE
7433,2014-2015,HS1342,HS1445,87.99714847,FALSE,FALSE
7434,2014-2015,MH7455,HS1445,71.94648096,FALSE,FALSE
7435,2014-2015,HS1408,HS1445,73.30352648,FALSE,FALSE
7436,2014-2015,MH7885,HS1445,71.87516513,FALSE,FALSE
7437,2014-2015,HS1409,HS1445,72.01200309,FALSE,FALSE
7438,2014-2015,MH7440,HS1445,76.92809877,FALSE,FALSE
7439,2014-2015,MH7390,HS1445,76.13880522,FALSE,FALSE
7440,2014-2015,HS1256,HS1445,74.09958948,FALSE,FALSE
7441,2014-2015,HS1328,HS1445,15.87516513,FALSE,FALSE
7442,2014-2015,HS1327,HS1445,13.95516019,FALSE,FALSE
7443,2014-2015,HS1313,HS1445,14.33717089,FALSE,FALSE
7444,2014-2015,HS1250,HS1445,73.79355829,FALSE,FALSE
7445,2014-2015,HS1294,HS1445,74.33826136,FALSE,FALSE
7446,2014-2015,HS1253,HS1445,73.87516513,FALSE,FALSE
7447,2014-2015,HS1455,HS1445,89.89847341,FALSE,FALSE
7448,2014-2015,HS1385,HS1445,287.8751651,FALSE,FALSE
7449,2014-2015,HS1357,HS1445,85.87516513,FALSE,FALSE
7450,2014-2015,HS1349,HS1445,286.3521877,FALSE,FALSE
7451,2014-2015,HS1463,HS1445,65.87516513,FALSE,FALSE
7452,2014-2015,MH8041,HS1445,65.91945275,FALSE,FALSE
7453,2014-2015,HS1460,HS1445,83.87516513,FALSE,FALSE
7454,2014-2015,HS1427,HS1445,84.09853763,FALSE,FALSE
7455,2014-2015,HS1375,HS1445,80.6646936,FALSE,FALSE
7456,2014-2015,HS1341,HS1445,80.33452476,FALSE,FALSE
7457,2014-2015,MH8183,HS1445,81.56714439,FALSE,FALSE
7458,2014-2015,MH7800,HS1445,78.73569797,FALSE,FALSE
7459,2014-2015,MH8129,HS1445,41.30086028,FALSE,FALSE
7460,2014-2015,HS1392,HS1445,13.87516513,FALSE,FALSE
7461,2014-2015,HS1402,HS1445,73.87516513,FALSE,FALSE
7462,2014-2015,HS1401,HS1445,73.94386727,FALSE,FALSE
7463,2014-2015,HS1351,HS1445,73.92760894,FALSE,FALSE
7464,2014-2015,MH8088,HS1445,72.87184078,FALSE,FALSE
7465,2014-2015,MH8089,HS1445,71.41345456,FALSE,FALSE
7466,2014-2015,HS1421,HS1445,70.29241146,FALSE,FALSE
7467,2014-2015,HS1457,HS1445,18.16060215,FALSE,FALSE
7468,2014-2015,HS1364,HS1445,71.95662271,FALSE,FALSE
7469,2014-2015,HS1405,HS1445,87.87516513,FALSE,FALSE
7470,2014-2015,HS1425,HS1445,80.00610062,FALSE,FALSE
7471,2014-2015,HS1450,HS1445,79.8307765,FALSE,FALSE
7472,2014-2015,MH8052,HS1445,15.99420574,FALSE,FALSE
7473,2014-2015,MH8090,HS1445,0.879482832,TRUE,TRUE
7474,2014-2015,HS1387,HS1445,13.87516513,FALSE,FALSE
7475,2014-2015,HS1367,HS1445,74.20860331,FALSE,FALSE
7476,2014-2015,HS1390,HS1445,79.14870247,FALSE,FALSE
7477,2014-2015,HS1391,HS1445,77.87516513,FALSE,FALSE
7478,2014-2015,MH7505,HS1387,72.65522343,FALSE,FALSE
7479,2014-2015,HS1255,HS1387,69.29067233,FALSE,FALSE
7480,2014-2015,MH7492,HS1387,73.82552241,FALSE,FALSE
7481,2014-2015,HS1340,HS1387,76.17117805,FALSE,FALSE
7482,2014-2015,HS1345,HS1387,68.10636623,FALSE,FALSE
7483,2014-2015,HS1369,HS1387,20.26471652,FALSE,FALSE
7484,2014-2015,HS1336,HS1387,14.20733844,FALSE,FALSE
7485,2014-2015,MH7612,HS1387,14.10105054,FALSE,FALSE
7486,2014-2015,MH7409,HS1387,68,FALSE,FALSE
7487,2014-2015,HS1342,HS1387,86.12198335,FALSE,FALSE
7488,2014-2015,MH7455,HS1387,70.07131584,FALSE,FALSE
7489,2014-2015,MH7440,HS1387,75.05293365,FALSE,FALSE
7490,2014-2015,MH7390,HS1387,74.2636401,FALSE,FALSE
7491,2014-2015,HS1256,HS1387,72.22442436,FALSE,FALSE
7492,2014-2015,HS1328,HS1387,2,FALSE,FALSE
7493,2014-2015,HS1327,HS1387,0.079995067,FALSE,FALSE
7494,2014-2015,HS1313,HS1387,0.462005765,FALSE,FALSE
7495,2014-2015,HS1250,HS1387,71.91839317,FALSE,FALSE
7496,2014-2015,HS1294,HS1387,72.46309624,FALSE,FALSE
7497,2014-2015,HS1253,HS1387,72,FALSE,FALSE
7498,2014-2015,HS1357,HS1387,84,FALSE,FALSE
7499,2014-2015,HS1349,HS1387,284.4770225,FALSE,FALSE
7500,2014-2015,HS1341,HS1387,78.45935963,FALSE,FALSE
7501,2014-2015,HS1351,HS1387,72.05244382,FALSE,FALSE
7502,2014-2015,HS1364,HS1387,70.08145759,FALSE,FALSE
7503,2014-2015,HS1367,HS1387,72.33343818,FALSE,FALSE
7504,2014-2015,MH7505,HS1367,16.98866161,FALSE,FALSE
7505,2014-2015,HS1255,HS1367,13.62411051,FALSE,FALSE
7506,2014-2015,MH7492,HS1367,34.15896059,FALSE,FALSE
7507,2014-2015,HS1336,HS1367,74.54077662,FALSE,FALSE
7508,2014-2015,MH7409,HS1367,12.33343818,FALSE,FALSE
7509,2014-2015,MH7455,HS1367,14.40475402,FALSE,FALSE
7510,2014-2015,MH7440,HS1367,19.38637183,FALSE,FALSE
7511,2014-2015,MH7390,HS1367,18.59707828,FALSE,FALSE
7512,2014-2015,HS1256,HS1367,16.55786254,FALSE,FALSE
7513,2014-2015,HS1328,HS1367,74.33343818,FALSE,FALSE
7514,2014-2015,HS1313,HS1367,72.79544395,FALSE,FALSE
7515,2014-2015,HS1250,HS1367,16.25183135,FALSE,FALSE
7516,2014-2015,HS1294,HS1367,16.79653442,FALSE,FALSE
7517,2014-2015,HS1253,HS1367,16.33343818,FALSE,FALSE
7518,2014-2015,HS1376,HS1390,83.41356537,FALSE,FALSE
7519,2014-2015,MH7505,HS1390,73.92876077,FALSE,FALSE
7520,2014-2015,HS1255,HS1390,70.56420967,FALSE,FALSE
7521,2014-2015,MH7796,HS1390,95.49727044,FALSE,FALSE
7522,2014-2015,MH7492,HS1390,71.09905975,FALSE,FALSE
7523,2014-2015,HS1340,HS1390,73.44471539,FALSE,FALSE
7524,2014-2015,HS1413,HS1390,79.47145017,FALSE,FALSE
7525,2014-2015,HS1393,HS1390,77.27353734,FALSE,FALSE
7526,2014-2015,MH7890,HS1390,70.61236967,FALSE,FALSE
7527,2014-2015,HS1345,HS1390,69.37990357,FALSE,FALSE
7528,2014-2015,HS1369,HS1390,85.53825386,FALSE,FALSE
7529,2014-2015,HS1336,HS1390,79.48087578,FALSE,FALSE
7530,2014-2015,MH7612,HS1390,79.37458789,FALSE,FALSE
7531,2014-2015,HS1377,HS1390,35.27353734,FALSE,FALSE
7532,2014-2015,MH7845,HS1390,81.25140617,FALSE,FALSE
7533,2014-2015,MH7409,HS1390,69.27353734,FALSE,FALSE
7534,2014-2015,HS1342,HS1390,83.39552069,FALSE,FALSE
7535,2014-2015,MH7455,HS1390,71.34485318,FALSE,FALSE
7536,2014-2015,MH7885,HS1390,71.27353734,FALSE,FALSE
7537,2014-2015,HS1409,HS1390,71.41037531,FALSE,FALSE
7538,2014-2015,MH7440,HS1390,76.32647099,FALSE,FALSE
7539,2014-2015,MH7390,HS1390,75.53717744,FALSE,FALSE
7540,2014-2015,HS1256,HS1390,73.4979617,FALSE,FALSE
7541,2014-2015,HS1328,HS1390,79.27353734,FALSE,FALSE
7542,2014-2015,HS1327,HS1390,77.35353241,FALSE,FALSE
7543,2014-2015,HS1313,HS1390,77.73554311,FALSE,FALSE
7544,2014-2015,HS1250,HS1390,73.19193051,FALSE,FALSE
7545,2014-2015,HS1294,HS1390,73.73663358,FALSE,FALSE
7546,2014-2015,HS1253,HS1390,73.27353734,FALSE,FALSE
7547,2014-2015,HS1385,HS1390,283.2735373,FALSE,FALSE
7548,2014-2015,HS1357,HS1390,81.27353734,FALSE,FALSE
7549,2014-2015,HS1349,HS1390,281.7505599,FALSE,FALSE
7550,2014-2015,HS1375,HS1390,76.06306582,FALSE,FALSE
7551,2014-2015,HS1341,HS1390,75.73289697,FALSE,FALSE
7552,2014-2015,MH7800,HS1390,74.13407019,FALSE,FALSE
7553,2014-2015,HS1392,HS1390,77.27353734,FALSE,FALSE
7554,2014-2015,HS1402,HS1390,9.273537341,FALSE,FALSE
7555,2014-2015,HS1401,HS1390,9.342239481,FALSE,FALSE
7556,2014-2015,HS1351,HS1390,9.325981156,FALSE,FALSE
7557,2014-2015,HS1364,HS1390,67.35499493,FALSE,FALSE
7558,2014-2015,HS1405,HS1390,83.27353734,FALSE,FALSE
7559,2014-2015,HS1425,HS1390,75.40447284,FALSE,FALSE
7560,2014-2015,HS1387,HS1390,77.27353734,FALSE,FALSE
7561,2014-2015,HS1367,HS1390,73.60697552,FALSE,FALSE
7562,2014-2015,HS1391,HS1390,1.273537341,TRUE,TRUE
7563,2014-2015,HS1376,HS1391,82.14002803,FALSE,FALSE
7564,2014-2015,MH7505,HS1391,72.65522343,FALSE,FALSE
7565,2014-2015,HS1255,HS1391,69.29067233,FALSE,FALSE
7566,2014-2015,MH7492,HS1391,69.82552241,FALSE,FALSE
7567,2014-2015,HS1340,HS1391,72.17117805,FALSE,FALSE
7568,2014-2015,HS1413,HS1391,78.19791283,FALSE,FALSE
7569,2014-2015,MH7890,HS1391,69.33883233,FALSE,FALSE
7570,2014-2015,HS1345,HS1391,68.10636623,FALSE,FALSE
7571,2014-2015,HS1369,HS1391,84.26471652,FALSE,FALSE
7572,2014-2015,HS1336,HS1391,78.20733844,FALSE,FALSE
7573,2014-2015,MH7612,HS1391,78.10105054,FALSE,FALSE
7574,2014-2015,HS1377,HS1391,34,FALSE,FALSE
7575,2014-2015,MH7409,HS1391,68,FALSE,FALSE
7576,2014-2015,HS1342,HS1391,82.12198335,FALSE,FALSE
7577,2014-2015,MH7455,HS1391,70.07131584,FALSE,FALSE
7578,2014-2015,MH7440,HS1391,75.05293365,FALSE,FALSE
7579,2014-2015,MH7390,HS1391,74.2636401,FALSE,FALSE
7580,2014-2015,HS1256,HS1391,72.22442436,FALSE,FALSE
7581,2014-2015,HS1328,HS1391,78,FALSE,FALSE
7582,2014-2015,HS1327,HS1391,76.07999507,FALSE,FALSE
7583,2014-2015,HS1313,HS1391,76.46200577,FALSE,FALSE
7584,2014-2015,HS1250,HS1391,71.91839317,FALSE,FALSE
7585,2014-2015,HS1294,HS1391,72.46309624,FALSE,FALSE
7586,2014-2015,HS1253,HS1391,72,FALSE,FALSE
7587,2014-2015,HS1385,HS1391,282,FALSE,FALSE
7588,2014-2015,HS1357,HS1391,80,FALSE,FALSE
7589,2014-2015,HS1349,HS1391,280.4770225,FALSE,FALSE
7590,2014-2015,HS1375,HS1391,74.78952848,FALSE,FALSE
7591,2014-2015,HS1341,HS1391,74.45935963,FALSE,FALSE
7592,2014-2015,MH7800,HS1391,72.86053285,FALSE,FALSE
7593,2014-2015,HS1392,HS1391,76,FALSE,FALSE
7594,2014-2015,HS1402,HS1391,8,FALSE,FALSE
7595,2014-2015,HS1351,HS1391,8.052443816,FALSE,FALSE
7596,2014-2015,HS1364,HS1391,66.08145759,FALSE,FALSE
7597,2014-2015,HS1387,HS1391,76,FALSE,FALSE
7598,2014-2015,HS1367,HS1391,72.33343818,FALSE,FALSE
7599,2010-2011,M54805,M54791,440.4298677,FALSE,FALSE
7600,2010-2011,M54369,M54375,84.51775566,FALSE,FALSE
7601,2012-2013,MH2447,MH2448,102.2044775,FALSE,FALSE
7602,2012-2013,MH2706,MH2737,2.767183516,TRUE,TRUE
7603,2012-2013,MH2362,MH2382,3.463883517,FALSE,FALSE
7604,2012-2013,MH2364,MH2382,2.639166624,FALSE,FALSE
7605,2012-2013,MH2516,MH2530,514.4660243,FALSE,FALSE
7606,2013-2014,MH5229,MH5245,0,FALSE,FALSE
7607,2013-2014,MH5679,MH5645,158.9505407,FALSE,FALSE
7608,2013-2014,MH5679,MH5656,26.8830516,FALSE,FALSE
7609,2013-2014,MH5645,MH5656,164.0674891,FALSE,FALSE
7610,2014-2015,HS1563,HS1562,0.378651024,TRUE,TRUE
7611,2014-2015,HS1563,HS1564,0.477766736,TRUE,TRUE
7612,2014-2015,HS1562,HS1564,0.099115712,TRUE,TRUE
7613,2014-2015,HS1394,MH7843,0.0542839,TRUE,TRUE
7614,2014-2015,MH8692,MH8700,15.74896788,FALSE,FALSE
7615,2014-2015,MH7796,HS1393,30.2237331,FALSE,FALSE
7616,2014-2015,HS1567,MH8586,79.66446579,FALSE,FALSE
7617,2014-2015,HS1413,MH7890,71.53674516,FALSE,FALSE
7618,2014-2015,HS1340,HS1369,84.43589457,FALSE,FALSE
7619,2014-2015,HS1376,HS1377,92.14002803,FALSE,FALSE
7620,2014-2015,MH7796,MH7845,102.2016019,FALSE,FALSE
7621,2014-2015,HS1393,MH7845,83.97786883,FALSE,FALSE
7622,2014-2015,MH8692,MH8592,76.06828932,FALSE,FALSE
7623,2014-2015,MH8700,MH8592,85.21236149,FALSE,FALSE
7624,2014-2015,HS1394,HS1388,10.04291585,FALSE,FALSE
7625,2014-2015,MH7843,HS1388,10.09719975,FALSE,FALSE
7626,2014-2015,MH8589,HS1543,98.62739532,FALSE,FALSE
7627,2014-2015,MH8589,HS1544,96.55134273,FALSE,FALSE
7628,2014-2015,MH7796,MH7885,88.2237331,FALSE,FALSE
7629,2014-2015,HS1393,MH7885,70,FALSE,FALSE
7630,2014-2015,MH7845,MH7885,77.97786883,FALSE,FALSE
7631,2014-2015,MH7796,HS1409,88.36057106,FALSE,FALSE
